run,kind,step,elapsed_s,step_s,reward_mean,reward_std,advantage_rms,policy_loss,ce_loss,loss,accuracy,grad_norm,lr,memory_allocated_gib,memory_reserved_gib,memory_peak_allocated_gib,memory_peak_reserved_gib,memory_device_free_gib,memory_device_total_gib
seed-42,train,940,3700.214298726991,2.07454727399454,0.11277507245540619,0.5087494850158691,0.9842442870140076,-0.37368279695510864,0.4893459677696228,0.11566321551799774,0.84375,272.7752685546875,7.255681100972899e-05,2.0404720306396484,9.671875,4.668784141540527,19.07421875,9.927200317382812,23.984375
seed-42,train,950,3738.1191133669927,4.0517589960072655,-0.09642595052719116,0.7098156213760376,0.7381852269172668,-0.003305833786725998,0.6627375483512878,0.6594316959381104,0.65625,51.91933822631836,7.19960881803004e-05,2.011934757232666,9.671875,4.668784141540527,19.07421875,9.903762817382812,23.984375
seed-42,train,960,3771.0299186939956,5.211443400010467,-0.660191535949707,1.9567264318466187,0.9131007194519043,0.08797863125801086,1.197885513305664,1.285863995552063,0.65625,110.22233581542969,7.14322702402313e-05,1.9961748123168945,9.671875,4.668784141540527,19.07421875,9.888137817382812,23.984375
seed-42,train,970,3808.9203374719946,5.045225219000713,0.2594038248062134,0.8290247917175293,0.7433425188064575,0.04742959141731262,0.4010530710220337,0.4484826326370239,0.875,67.37541198730469,7.086545986484833e-05,2.006070137023926,9.671875,4.668784141540527,19.07421875,9.870559692382812,23.984375
seed-42,train,980,3848.4674850930023,4.13528330999543,-0.3833191692829132,1.1536574363708496,0.5073871612548828,-0.2966441512107849,1.2047420740127563,0.9080979228019714,0.71875,34.8775520324707,7.029576027442224e-05,1.9817419052124023,9.671875,4.668784141540527,19.07421875,9.851028442382812,23.984375
seed-42,train,990,3884.5616576289904,4.842214209988015,0.05958916246891022,0.4520329236984253,0.7381810545921326,-0.023593448102474213,0.5256565809249878,0.5020631551742554,0.8125,24.828989028930664,6.972327521537078e-05,2.0165786743164062,9.671875,4.668784141540527,19.07421875,9.831497192382812,23.984375
seed-42,train,1000,3913.0403011570015,3.9589737909991527,-0.9003206491470337,1.9162195920944214,0.9842456579208374,-0.4007708430290222,1.3197964429855347,0.9190255403518677,0.5625,134.3925018310547,6.91481089413657e-05,2.022718906402588,9.671875,4.668784141540527,19.07421875,9.817825317382812,23.984375
seed-42,train,1010,3945.260103320994,3.2787124820024474,-0.31244733929634094,0.9781556129455566,0.9842442870140076,-0.9507741928100586,0.8228985071182251,-0.1278756558895111,0.71875,75.0877685546875,6.857036619434735e-05,2.0381436347961426,9.671875,4.668784141540527,19.07421875,9.798294067382812,23.984375
seed-42,train,1020,3983.424769545003,3.106313706986839,-0.15063005685806274,0.8169513940811157,0.7381841540336609,-0.19408050179481506,0.7023431062698364,0.5082626342773438,0.78125,50.4089469909668,6.799015218545047e-05,1.991389274597168,9.671875,4.668784141540527,19.07421875,9.782669067382812,23.984375
seed-42,train,1030,4017.7002179519914,5.197469482009183,-0.10942177474498749,0.8451239466667175,0.7381811141967773,0.22009190917015076,0.6869792342185974,0.9070711135864258,0.84375,55.11851119995117,6.74075725758445e-05,1.9793095588684082,9.671875,4.668784141540527,19.07421875,9.763137817382812,23.984375
seed-42,train,1040,4050.0700866260013,2.8347577910026303,-0.1967438906431198,1.4955775737762451,0.5404036641120911,-0.09178230911493301,1.1970226764678955,1.1052403450012207,0.875,99.11510467529297,6.682273345749188e-05,1.997753620147705,9.671875,4.668784141540527,19.07421875,9.737747192382812,23.984375
seed-42,train,1050,4089.8367880290025,3.7942830300016794,0.2114790976047516,0.9610074758529663,0.24606172740459442,-0.011868910863995552,0.8316739797592163,0.8198050856590271,0.875,11.149367332458496,6.62357413338279e-05,1.9859042167663574,9.671875,4.668784141540527,19.07421875,9.714309692382812,23.984375
seed-42,train,1060,4125.183396634995,5.8584128680086,-0.40561655163764954,0.38037335872650146,0.49728307127952576,-0.07331188023090363,0.9187418222427368,0.8454298973083496,0.65625,36.2258186340332,6.564670310036572e-05,2.0736751556396484,9.671875,4.668784141540527,19.07421875,9.704544067382812,23.984375
seed-42,train,1070,4164.7322837870015,4.327385490003508,-0.048459142446517944,0.37090298533439636,0.7162061929702759,0.03358165919780731,0.6413678526878357,0.6749495267868042,0.78125,102.26448059082031,6.505572602522993e-05,1.974858283996582,9.671875,4.668784141540527,19.07421875,9.677200317382812,23.984375
seed-42,train,1080,4198.08404617499,4.940429023001343,-0.3103993535041809,0.8034327030181885,0.7433444261550903,-0.4175887107849121,0.810318112373352,0.39272940158843994,0.6875,42.7859001159668,6.44629177296222e-05,1.9890813827514648,9.671875,4.668784141540527,19.07421875,9.663528442382812,23.984375
seed-42,train,1090,4234.682127679,5.578763537007035,0.05204116553068161,1.0764737129211426,0.9842453002929688,0.13550159335136414,0.6030036211013794,0.7385051250457764,0.90625,371.2881774902344,6.386838616822268e-05,2.036543369293213,9.671875,4.668784141540527,19.07421875,9.636184692382812,23.984375
seed-42,train,1100,4264.993542523996,1.9726439340010984,-0.09204511344432831,0.8460200428962708,0.9842463731765747,0.15100841224193573,0.645596981048584,0.7966053485870361,0.71875,124.5652084350586,6.32722396095307e-05,1.9851679801940918,9.671875,4.668784141540527,19.07421875,9.624465942382812,23.984375
seed-42,train,1110,4303.551810663994,4.654341643996304,-0.9302648305892944,2.1338953971862793,0.3137142062187195,-0.19894106686115265,2.501046895980835,2.3021059036254883,0.71875,45.716041564941406,6.267458661614829e-05,2.0617666244506836,9.671875,4.668784141540527,19.07421875,9.618606567382812,23.984375
seed-42,train,1120,4342.629393401992,2.83036597201135,-0.014931388199329376,0.6706312894821167,0.9842447638511658,-0.2791007459163666,0.5693510174751282,0.2902502715587616,0.78125,118.41128540039062,6.207553602501016e-05,1.9967494010925293,9.671875,4.668784141540527,19.07421875,9.604934692382812,23.984375
seed-42,train,1130,4371.654039893998,2.138927057007095,0.43791663646698,0.3951610028743744,0.738182783126831,-0.17823240160942078,0.24330495297908783,0.06507254391908646,0.90625,279.70013427734375,6.14751969275636e-05,2.0084762573242188,9.671875,4.668784141540527,19.07421875,9.601028442382812,23.984375
seed-42,train,1140,4410.661491122999,4.639230667002266,0.06004292517900467,1.0735270977020264,0.9842423796653748,0.04881199449300766,0.5545440316200256,0.6033560037612915,0.78125,88.4444351196289,6.087367864990232e-05,2.0090723037719727,9.671875,4.668784141540527,19.07421875,9.595169067382812,23.984375
seed-42,train,1150,4451.208360807999,7.413282705994789,-0.940144419670105,0.7607532739639282,0.9842430353164673,0.06614523380994797,1.4020689725875854,1.4682142734527588,0.53125,55.9897575378418,6.027109073285725e-05,2.052338123321533,9.671875,4.668784141540527,19.07421875,9.579544067382812,23.984375
seed-42,train,1160,4482.925022515992,1.8664295479975408,-0.2829466760158539,1.3903744220733643,0.9842462539672852,0.03535965085029602,0.8627132773399353,0.8980728983879089,0.71875,542.2664794921875,5.966754291204835e-05,1.9989571571350098,9.671875,4.668784141540527,19.07421875,9.563919067382812,23.984375
seed-42,train,1170,4524.298227498992,4.65189003899286,-0.2886372208595276,0.9601811170578003,0.738184928894043,-0.11213628947734833,0.7866889834403992,0.6745526790618896,0.65625,43.24836349487305,5.9063145097901054e-05,2.0594377517700195,9.671875,4.668784141540527,19.07421875,9.550247192382812,23.984375
seed-42,train,1180,4560.552659934998,2.937933070003055,-0.21446335315704346,0.8408105969429016,0.984245777130127,0.15002286434173584,0.7611388564109802,0.9111617207527161,0.75,57.255157470703125,5.8458007355630694e-05,1.9858484268188477,9.671875,4.668784141540527,19.07421875,9.542434692382812,23.984375
seed-42,train,1190,4603.207087660994,5.32901255399338,-0.5319896936416626,1.5293173789978027,0.9842468500137329,-0.08413679897785187,1.0323941707611084,0.948257327079773,0.65625,97.71758270263672,5.78522398851989e-05,1.9763116836547852,9.673828125,4.668784141540527,19.07421875,9.522903442382812,23.984375
seed-42,train,1200,4638.221099660994,2.6821774580021156,-0.483506441116333,1.4148942232131958,0.9842467308044434,-0.23236793279647827,0.9739779233932495,0.7416099309921265,0.625,100.29467010498047,5.724595300124535e-05,2.0005035400390625,9.673828125,4.668784141540527,19.07421875,9.515090942382812,23.984375
seed-42,train,1210,4819.951428467,3.683938494999893,-0.2586357593536377,0.7476056814193726,0.7381852865219116,-0.3883238434791565,0.760153591632843,0.3718297481536865,0.625,69.36038208007812,5.663925711299865e-05,1.995485782623291,10.1015625,4.668784141540527,19.07421875,9.077590942382812,23.984375
seed-42,train,1220,4861.162164768,4.551831693999702,-0.7647919654846191,1.2177973985671997,0.9842466115951538,-0.06324252486228943,1.2197918891906738,1.1565492153167725,0.5625,95.64053344726562,5.603226270417009e-05,2.0708913803100586,10.1015625,4.668784141540527,19.07421875,9.058059692382812,23.984375
seed-42,train,1230,4894.028798321,4.744684479999705,-0.9372329711914062,0.8352605104446411,0.7687911987304688,-0.1955825388431549,1.295192003250122,1.099609375,0.53125,47.038631439208984,5.54250803128337e-05,1.9782710075378418,10.1015625,4.672431945800781,19.07421875,9.052200317382812,23.984375
seed-42,train,1240,4927.490083486991,2.4367243029992096,-0.27789124846458435,1.1118495464324951,0.9842455983161926,0.08324092626571655,0.812217652797699,0.8954585790634155,0.625,45.076969146728516,5.481782051129648e-05,2.0301337242126465,10.1015625,4.672431945800781,19.07421875,9.038528442382812,23.984375
seed-42,train,1250,4956.511974337991,1.6258424510015175,-0.11170990765094757,1.3902971744537354,0.9799047708511353,-0.09090451896190643,0.729979932308197,0.6390753984451294,0.78125,698.746826171875,5.421059388596239e-05,1.9979019165039062,10.1015625,4.672431945800781,19.07421875,9.038528442382812,23.984375
seed-42,train,1260,4984.538597053994,2.079206559006707,-0.3190697431564331,1.7362464666366577,0.7381817698478699,0.14637094736099243,1.010378360748291,1.1567493677139282,0.8125,133.1365966796875,5.360351101719377e-05,1.9848146438598633,10.1015625,4.672431945800781,19.07421875,9.020950317382812,23.984375
seed-42,train,1270,5018.718164095,4.163301755004795,-0.34357360005378723,1.1998403072357178,0.9842470288276672,-0.3194996118545532,0.8650005459785461,0.5455009341239929,0.625,56.834686279296875,5.299668245917386e-05,2.052792549133301,10.1015625,4.672431945800781,19.07421875,9.009231567382812,23.984375
seed-42,train,1280,5064.933739423999,2.289121914000134,-0.015278108417987823,0.41754066944122314,0.7530339956283569,0.14375503361225128,0.5787561535835266,0.7225112318992615,0.78125,23.508548736572266,5.239021871977404e-05,2.000887870788574,10.1015625,4.672431945800781,19.07421875,8.991653442382812,23.984375
seed-42,train,1290,5092.328311739999,2.5372526830033166,-0.34095317125320435,1.1238429546356201,0.984245777130127,0.03343184292316437,0.850467324256897,0.8838992118835449,0.625,26.758583068847656,5.178423024042961e-05,2.0031328201293945,10.1015625,4.672431945800781,19.07421875,8.987747192382812,23.984375
seed-42,train,1300,5122.587947039996,3.332797515002312,-0.6016716361045837,0.6888329386711121,0.9842468500137329,0.04346229135990143,1.0788692235946655,1.1223315000534058,0.4375,33.618465423583984,5.117882737602754e-05,1.9789633750915527,10.1015625,4.672431945800781,19.07421875,8.972122192382812,23.984375
seed-42,train,1310,5154.333942447993,3.0947414730035234,0.0637693703174591,0.7450643181800842,0.7381845712661743,0.005101587623357773,0.5422444343566895,0.5473460555076599,0.8125,24.114185333251953,5.057412037481013e-05,1.9872264862060547,10.1015625,4.672431945800781,19.07421875,8.972122192382812,23.984375
seed-42,train,1320,5190.67680440699,5.324490056998911,-0.7130385041236877,1.3401505947113037,0.984243631362915,-0.47655439376831055,1.2191851139068604,0.7426307201385498,0.6875,375.9424743652344,4.997021935829792e-05,2.000202178955078,10.1015625,4.672431945800781,19.07421875,8.964309692382812,23.984375
seed-42,train,1330,5225.695524534996,4.209755799995037,-0.3150293529033661,1.0715150833129883,0.9842459559440613,0.022866372019052505,0.8329867124557495,0.8558530807495117,0.65625,81.77106475830078,4.936723430123581e-05,1.9932599067687988,10.1015625,4.672431945800781,19.07421875,8.956497192382812,23.984375
seed-42,train,1340,5258.14007442299,2.301471037993906,0.6518517136573792,0.1475982517004013,0.9657377004623413,-0.012010321021080017,0.08161325007677078,0.06960292160511017,1.0,58.93010330200195,4.876527501156588e-05,1.9809589385986328,10.1015625,4.672431945800781,19.07421875,8.936965942382812,23.984375
seed-42,train,1350,5294.143958735993,2.2664366270037135,-0.005544308573007584,1.3710715770721436,0.738182008266449,0.12616296112537384,0.6539864540100098,0.7801494002342224,0.875,86.38525390625,4.816445111043052e-05,2.033738136291504,10.1015625,4.672431945800781,19.07421875,8.933059692382812,23.984375
seed-42,train,1360,5329.065243620993,5.274091302999295,-0.760870635509491,2.4090805053710938,0.9842455387115479,-0.15644694864749908,1.4770716428756714,1.320624828338623,0.71875,237.98934936523438,4.756487201220965e-05,1.9882121086120605,10.1015625,4.672431945800781,19.07421875,8.929153442382812,23.984375
seed-42,train,1370,5365.711499155994,5.692723193002166,-0.3985414206981659,1.3531839847564697,0.9842456579208374,-0.11557861417531967,0.9242542386054993,0.8086756467819214,0.625,61.613285064697266,4.696664690459559e-05,2.030012607574463,10.1015625,4.672431945800781,19.07421875,8.925247192382812,23.984375
seed-42,train,1380,5402.800346712,2.833546144000138,0.04585385322570801,0.6076379418373108,0.7454142570495605,-0.07888307422399521,0.5723825097084045,0.4934994578361511,0.71875,22.336956024169922,4.636988472870917e-05,2.0125584602355957,10.1015625,4.672431945800781,19.07421875,8.911575317382812,23.984375
seed-42,train,1390,5437.19980869499,4.977938558993628,-1.2403162717819214,1.472787618637085,0.9842466711997986,-0.020493406802415848,1.6256814002990723,1.6051878929138184,0.46875,51.81729507446289,4.5774694159260745e-05,1.990091323852539,10.1015625,4.672431945800781,19.07421875,8.899856567382812,23.984375
seed-42,train,1400,5466.949506128003,2.499215596995782,0.18238572776317596,0.332569420337677,0.4921225309371948,0.01068594679236412,0.4325208067893982,0.4432067573070526,0.75,16.679195404052734,4.51811835847598e-05,2.004608631134033,10.1015625,4.672431945800781,19.07421875,8.897903442382812,23.984375
seed-42,train,1410,5507.114666529,4.86622845500824,-0.23274192214012146,0.5914751291275024,0.4921231269836426,0.002243325114250183,0.7999878525733948,0.8022311925888062,0.6875,32.825992584228516,4.4589461087776585e-05,2.0521926879882812,10.1015625,4.672431945800781,19.07421875,8.884231567382812,23.984375
seed-42,train,1420,5546.663017872997,4.8699456230096985,-0.42088815569877625,0.8141652345657349,0.9842402338981628,-0.05376310646533966,0.9373920559883118,0.8836289644241333,0.625,251.16590881347656,4.3999634425259414e-05,2.050467014312744,10.1015625,4.672431945800781,19.07421875,8.874465942382812,23.984375
seed-42,train,1430,5582.578411287992,1.9326236199995037,0.224134624004364,0.7994335889816284,0.984243631362915,-0.03221220523118973,0.45114201307296753,0.4189298152923584,0.875,166.2210693359375,4.341181100891155e-05,2.0072593688964844,10.1015625,4.672431945800781,19.07421875,8.856887817382812,23.984375
seed-42,train,1440,5616.320887155001,5.511413475003792,-0.05318012833595276,1.2366700172424316,0.7381810545921326,-0.07573401182889938,0.6789395809173584,0.6032055020332336,0.8125,76.57553100585938,4.282609788563054e-05,1.981523036956787,10.1015625,4.672431945800781,19.07421875,8.851028442382812,23.984375
seed-42,train,1450,5652.5662807089975,4.583524086992838,-0.08045968413352966,1.775536060333252,0.37625652551651,0.006886284798383713,1.2605888843536377,1.2674752473831177,0.875,93.52814483642578,4.224260171801433e-05,1.9971728324890137,10.1015625,4.672431945800781,19.07421875,8.849075317382812,23.984375
seed-42,train,1460,5690.720034336991,3.6651497760030907,-0.1811072826385498,0.9828716516494751,0.9842429161071777,0.132480651140213,0.7282491326332092,0.8607297539710999,0.6875,38.65117645263672,4.1661428764937224e-05,1.9869718551635742,10.1015625,4.672431945800781,19.07421875,8.833450317382812,23.984375
seed-42,train,1470,5728.34420809499,2.318563243999961,-0.006908342242240906,1.3635904788970947,0.9842425584793091,-0.15318311750888824,0.64128178358078,0.488098680973053,0.875,299.2741394042969,4.108268486219927e-05,2.0294933319091797,10.1015625,4.672431945800781,19.07421875,8.817825317382812,23.984375
seed-42,train,1480,5754.284625528002,1.1305464489996666,0.4991550147533417,0.48254847526550293,0.4921205937862396,0.011545039713382721,0.20107409358024597,0.2126191258430481,0.9375,55.10520935058594,4.050647540325294e-05,2.010049819946289,10.1015625,4.672431945800781,19.07421875,8.811965942382812,23.984375
seed-42,train,1490,5790.355259834003,5.5848847159941215,0.39719998836517334,0.533297598361969,0.4921228885650635,-0.4521751403808594,0.2919708490371704,-0.16020432114601135,0.875,157.17271423339844,3.993290532001014e-05,1.9941935539245605,10.1015625,4.672431945800781,19.07421875,8.802200317382812,23.984375
seed-42,train,1500,5827.596086735997,4.3970158899901435,0.38033461570739746,0.6762115955352783,0.7381832003593445,0.09007932990789413,0.2902463674545288,0.38032567501068115,0.90625,150.26992797851562,3.936207906373335e-05,2.0217881202697754,10.1015625,4.672431945800781,19.07421875,8.786575317382812,23.984375
seed-42,train,1510,5865.698095982996,2.4845800299954135,-0.6368494629859924,1.284580945968628,0.9842466115951538,0.2356458306312561,1.1260024309158325,1.3616483211517334,0.53125,103.78199005126953,3.8794100586014305e-05,2.0072364807128906,10.1015625,4.672431945800781,19.07421875,8.774856567382812,23.984375
seed-42,train,1520,5893.230827274994,1.6958862019964727,0.03652268648147583,0.7805449962615967,0.984241783618927,0.04214596003293991,0.5594155788421631,0.6015615463256836,0.8125,57.18857192993164,3.822907331984367e-05,1.983130931854248,10.1015625,4.672431945800781,19.07421875,8.761184692382812,23.984375
seed-42,train,1530,5918.694733886994,1.9137552100000903,0.2538868188858032,0.6934401392936707,0.9838038682937622,-0.016011741012334824,0.3932338356971741,0.37722212076187134,0.84375,305.33673095703125,3.7667100160775104e-05,2.042664051055908,10.1015625,4.672431945800781,19.07421875,8.755325317382812,23.984375
seed-42,train,1540,5961.4789599840005,2.4655962550023105,0.1243758425116539,0.7061595916748047,0.8306652307510376,-0.11092112958431244,0.4970899224281311,0.38616877794265747,0.875,33.88353729248047,3.710828344818733e-05,2.036581516265869,10.1015625,4.672431945800781,19.07421875,8.749465942382812,23.984375
seed-42,train,1550,5999.828967020003,3.006020909990184,0.028824493288993835,0.37812376022338867,0.7381842732429504,0.09263823181390762,0.5680360198020935,0.6606742739677429,0.71875,17.745933532714844,3.655272494664723e-05,2.0416760444641113,10.1015625,4.672431945800781,19.07421875,8.737747192382812,23.984375
seed-42,train,1560,6033.856923193001,1.711263944991515,0.18995079398155212,1.2556520700454712,0.5121344327926636,-0.19630613923072815,0.7217968106269836,0.5254906415939331,0.9375,34.417762756347656,3.600052582737797e-05,2.0049333572387695,10.1015625,4.672431945800781,19.07421875,8.724075317382812,23.984375
seed-42,train,1570,6067.92259335499,3.335618383003748,0.46139878034591675,0.2838023900985718,0.7381483912467957,0.05273013189435005,0.22244618833065033,0.27517634630203247,0.875,61.0705680847168,3.545178664983483e-05,2.0022506713867188,10.1015625,4.672431945800781,19.07421875,8.712356567382812,23.984375
seed-42,train,1580,6097.626221040991,1.284797571002855,0.3570539951324463,0.46793609857559204,0.4921221435070038,-0.18380263447761536,0.3027627170085907,0.11896009743213654,0.84375,140.7444610595703,3.4906607343392694e-05,2.004359722137451,10.1015625,4.672431945800781,19.07421875,8.702590942382812,23.984375
seed-42,train,1590,6143.145678674002,6.0505860690027475,-0.7093482613563538,0.9786393642425537,0.9842464327812195,-0.20333868265151978,1.16237473487854,0.959036111831665,0.65625,51.382022857666016,3.436508718914817e-05,1.9976167678833008,10.1015625,4.672431945800781,19.07421875,8.692825317382812,23.984375
seed-42,train,1600,6173.3462074650015,2.2285442059946945,0.028115898370742798,0.6686468124389648,0.9842391610145569,-0.038465820252895355,0.5500038862228394,0.5115380883216858,0.75,88.96853637695312,3.3827324801839755e-05,1.9745445251464844,10.1015625,4.672431945800781,19.07421875,8.690872192382812,23.984375
seed-42,train,1610,6352.938668735995,1.9848320340097416,0.010877542197704315,1.2688159942626953,0.49208730459213257,-0.03137535601854324,1.2833037376403809,1.2519283294677734,0.90625,123.76721954345703,3.32934181118894e-05,2.020549774169922,10.529296875,4.672431945800781,19.07421875,8.257278442382812,23.984375
seed-42,train,1620,6383.075618543997,2.0846275789954234,0.26087695360183716,0.6353830695152283,0.9842193722724915,-0.09602515399456024,0.38364705443382263,0.2876218855381012,0.875,77.8716049194336,3.276346434756866e-05,1.9890899658203125,10.529296875,4.672431945800781,19.07421875,8.245559692382812,23.984375
seed-42,train,1630,6422.999710538992,7.525334372010548,-0.12640376389026642,1.3355134725570679,0.9842277765274048,0.03928443416953087,0.8071152567863464,0.8463996648788452,0.8125,87.71330261230469,3.223756001729274e-05,1.9759531021118164,10.529296875,4.672431945800781,19.07421875,8.239700317382812,23.984375
seed-42,train,1640,6453.897127556003,2.4551611920032883,-0.5724732875823975,1.783502459526062,0.738183856010437,-0.16061623394489288,1.6344228982925415,1.473806619644165,0.6875,55.005130767822266,3.17158008920456e-05,2.031592845916748,10.529296875,4.672431945800781,19.07421875,8.235794067382812,23.984375
seed-42,train,1650,6485.158681542001,3.1445966320025036,-0.21031439304351807,1.0252360105514526,0.8474133610725403,-0.10192593932151794,0.8124591112136841,0.7105332016944885,0.78125,230.65830993652344,3.11982819879394e-05,2.001913547515869,10.529296875,4.672431945800781,19.07421875,8.229934692382812,23.984375
seed-42,train,1660,6527.641587962993,4.324923792999471,-0.1200864240527153,0.8413509130477905,0.9841920733451843,0.0205247700214386,0.6582435965538025,0.6787683963775635,0.625,64.91602325439453,3.068509754891131e-05,2.000545024871826,10.529296875,4.672431945800781,19.07421875,8.220169067382812,23.984375
seed-42,train,1670,6570.246177191002,3.436175209993962,-0.6485670804977417,2.1482150554656982,0.9842411279678345,-0.026325233280658722,1.8830074071884155,1.8566821813583374,0.625,325.8197326660156,3.0176341029561013e-05,2.0036473274230957,10.529296875,4.672431945800781,19.07421875,8.200637817382812,23.984375
seed-42,train,1680,6613.1627401139995,3.641401272994699,-0.6270304918289185,1.1495840549468994,0.738184928894043,-0.24423840641975403,1.1069815158843994,0.8627430200576782,0.5625,91.78253936767578,2.9672105078132068e-05,1.9859342575073242,10.529296875,4.672431945800781,19.07421875,8.198684692382812,23.984375
seed-42,train,1690,6651.036139121003,1.8401125469972612,-0.38269320130348206,1.6630725860595703,0.9842462539672852,0.05665716528892517,0.9312602877616882,0.9879174828529358,0.71875,148.5124053955078,2.9172481519639816e-05,1.9945878982543945,10.529296875,4.672431945800781,19.07421875,8.190872192382812,23.984375
seed-42,train,1700,6695.286802119997,2.5806569319975097,0.18061423301696777,0.6558209657669067,0.7381826639175415,-0.008594675920903683,0.4541516602039337,0.44555696845054626,0.8125,94.67337036132812,2.867756133914956e-05,2.001491069793701,10.529296875,4.672431945800781,19.07421875,8.183059692382812,23.984375
seed-42,train,1710,6741.636056716001,5.644128348998493,-0.878031849861145,1.3837001323699951,0.984239935874939,-0.25909721851348877,1.6893160343170166,1.4302188158035278,0.59375,117.15550994873047,2.818743466520738e-05,1.9923973083496094,10.529296875,4.672431945800781,19.07421875,8.157669067382812,23.984375
seed-42,train,1720,6772.792635525999,1.6477370409993455,0.48211485147476196,0.18069744110107422,0.2512214779853821,0.1373666375875473,0.2038753479719162,0.3412420153617859,0.875,83.13262176513672,2.7702190753427082e-05,2.0045557022094727,10.529296875,4.672431945800781,19.07421875,8.151809692382812,23.984375
seed-42,train,1730,6805.6687708969985,4.375164896991919,-0.568310022354126,1.0325088500976562,0.984246015548706,-0.228261336684227,1.0242173671722412,0.795956015586853,0.5625,28.3143367767334,2.7221917970236255e-05,1.9836692810058594,10.529296875,4.672431945800781,19.07421875,8.140090942382812,23.984375
seed-42,train,1740,6843.999122213994,2.8796547050005756,0.35741424560546875,0.5952938795089722,0.7453895211219788,-0.080061174929142,0.32620272040367126,0.24614155292510986,0.90625,85.8250961303711,2.6746703776783932e-05,2.011568069458008,10.529296875,4.672431945800781,19.07421875,8.138137817382812,23.984375
seed-42,train,1750,6880.052326402001,2.047695482004201,0.07088731229305267,1.409302830696106,0.9780522584915161,-0.26602137088775635,0.6664006114006042,0.40037932991981506,0.90625,220.13694763183594,2.6276634713013353e-05,2.0055532455444336,10.529296875,4.672431945800781,19.07421875,8.126419067382812,23.984375
seed-42,train,1760,6907.990455157997,4.087432571002864,0.3572024703025818,0.3597719669342041,0.497283011674881,-0.16612236201763153,0.29850322008132935,0.1323808878660202,0.90625,43.351890563964844,2.581179638190247e-05,2.027270793914795,10.529296875,4.672431945800781,19.07421875,8.122512817382812,23.984375
seed-42,train,1770,6945.088040631992,3.908505070998217,0.016635693609714508,0.6338835954666138,0.9842444658279419,-0.15462727844715118,0.5852823257446289,0.4306550621986389,0.84375,97.21639251708984,2.5352273433874867e-05,1.9967432022094727,10.529296875,4.672431945800781,19.07421875,8.114700317382812,23.984375
seed-42,train,1780,6976.923042387993,2.6963997069979087,0.4578440487384796,0.2897241711616516,0.4921222925186157,-0.01902487687766552,0.22794514894485474,0.20892027020454407,0.90625,21.386638641357422,2.4898149551384522e-05,2.0110998153686523,10.529296875,4.672431945800781,19.07421875,8.112747192382812,23.984375
seed-42,train,1790,7004.400485385995,1.6497312639985466,0.3383333384990692,0.6539314985275269,0.955841600894928,0.16543835401535034,0.3236502707004547,0.48908865451812744,0.875,164.79246520996094,2.444950743367643e-05,2.0068788528442383,10.529296875,4.672431945800781,19.07421875,8.106887817382812,23.984375
seed-42,train,1800,7035.597653113,2.9046605359908426,-0.2580912709236145,1.2046678066253662,0.9842464923858643,0.3606019914150238,0.8020021915435791,1.1626042127609253,0.71875,121.27529907226562,2.4006428781726576e-05,1.9949531555175781,10.529296875,4.672431945800781,19.07421875,8.099075317382812,23.984375
seed-42,train,1810,7069.573820935999,8.094339921997744,-1.1959214210510254,1.170304536819458,0.9842472076416016,-0.1331465244293213,1.582558512687683,1.4494118690490723,0.4375,73.6898193359375,2.356899428336358e-05,2.070568561553955,10.529296875,4.672431945800781,19.07421875,8.089309692382812,23.984375
seed-42,train,1820,7100.7225826349895,5.570626083004754,0.12684303522109985,0.6463587284088135,0.7381810545921326,-0.04570293426513672,0.4852063059806824,0.43950337171554565,0.78125,35.00187301635742,2.3137283598574853e-05,2.052952289581299,10.529296875,4.672431945800781,19.07421875,8.077590942382812,23.984375
seed-42,train,1830,7135.221631747001,2.3197907879948616,-0.09920468926429749,0.7533289194107056,0.9842453598976135,-0.09832432866096497,0.6287250518798828,0.5304007530212402,0.6875,37.11605453491211,2.2711375344999917e-05,1.9836597442626953,10.529296875,4.672431945800781,19.07421875,8.069778442382812,23.984375
seed-42,train,1840,7173.180375237993,2.3178296350088203,0.1882266253232956,1.1631312370300293,0.5159531235694885,-0.15626567602157593,0.701651930809021,0.5453861951828003,0.875,32.644691467285156,2.2291347083613627e-05,1.9822163581848145,10.529296875,4.672431945800781,19.07421875,8.046340942382812,23.984375
seed-42,train,1850,7208.101524500002,2.283641025001998,0.38463762402534485,0.6380072236061096,0.7915101051330566,-0.3983863294124603,0.287569135427475,-0.11081721633672714,0.84375,87.45780181884766,2.1877275304601684e-05,1.9833078384399414,10.529296875,4.672431945800781,19.07421875,8.044387817382812,23.984375
seed-42,train,1860,7240.4604361709935,2.0839396819937974,-0.19862790405750275,0.9477616548538208,0.9842458367347717,-0.0831029862165451,0.7341258525848389,0.6510227918624878,0.6875,74.29774475097656,2.1469235413431205e-05,1.9783101081848145,10.529296875,4.672431945800781,19.07421875,8.040481567382812,23.984375
seed-42,train,1870,7289.083130136001,4.386469270000816,-0.5287601947784424,0.9526996612548828,0.9842471480369568,-0.09062276035547256,0.9439036250114441,0.8532809019088745,0.46875,32.385459899902344,2.1067301717118988e-05,1.9995746612548828,10.529296875,4.672431945800781,19.07421875,8.018997192382812,23.984375
