run,dataset,calibration,selected_step,lower,upper,n,confidence,accuracy
seed-42,mail_phishing,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,mail_phishing,uncalibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,mail_phishing,uncalibrated,3600,0.3333333333333333,0.4,0,,
seed-42,mail_phishing,uncalibrated,3600,0.4,0.4666666666666667,0,,
seed-42,mail_phishing,uncalibrated,3600,0.4666666666666667,0.5333333333333333,0,,
seed-42,mail_phishing,uncalibrated,3600,0.5333333333333333,0.6,0,,
seed-42,mail_phishing,uncalibrated,3600,0.6,0.6666666666666666,0,,
seed-42,mail_phishing,uncalibrated,3600,0.6666666666666666,0.7333333333333333,1,0.6874778784989997,0.0
seed-42,mail_phishing,uncalibrated,3600,0.7333333333333333,0.8,0,,
seed-42,mail_phishing,uncalibrated,3600,0.8,0.8666666666666667,0,,
seed-42,mail_phishing,uncalibrated,3600,0.8666666666666667,0.9333333333333333,0,,
seed-42,mail_phishing,uncalibrated,3600,0.9333333333333333,1.0,1049,0.9999115025335314,0.9933269780743565
seed-42,mail_spam,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,mail_spam,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,mail_spam,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,mail_spam,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,mail_spam,uncalibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,mail_spam,uncalibrated,3600,0.3333333333333333,0.4,0,,
seed-42,mail_spam,uncalibrated,3600,0.4,0.4666666666666667,0,,
seed-42,mail_spam,uncalibrated,3600,0.4666666666666667,0.5333333333333333,0,,
seed-42,mail_spam,uncalibrated,3600,0.5333333333333333,0.6,0,,
seed-42,mail_spam,uncalibrated,3600,0.6,0.6666666666666666,0,,
seed-42,mail_spam,uncalibrated,3600,0.6666666666666666,0.7333333333333333,1,0.7150083087585458,1.0
seed-42,mail_spam,uncalibrated,3600,0.7333333333333333,0.8,0,,
seed-42,mail_spam,uncalibrated,3600,0.8,0.8666666666666667,0,,
seed-42,mail_spam,uncalibrated,3600,0.8666666666666667,0.9333333333333333,3,0.8797900554072439,1.0
seed-42,mail_spam,uncalibrated,3600,0.9333333333333333,1.0,850,0.9998920176009514,0.9882352941176471
seed-42,massive_en-US,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,massive_en-US,uncalibrated,3600,0.06666666666666667,0.13333333333333333,36,0.10224069729963045,0.1111111111111111
seed-42,massive_en-US,uncalibrated,3600,0.13333333333333333,0.2,43,0.16762401081168715,0.3023255813953488
seed-42,massive_en-US,uncalibrated,3600,0.2,0.26666666666666666,37,0.23663040811707078,0.35135135135135137
seed-42,massive_en-US,uncalibrated,3600,0.26666666666666666,0.3333333333333333,70,0.29619697327798095,0.35714285714285715
seed-42,massive_en-US,uncalibrated,3600,0.3333333333333333,0.4,77,0.36933809697764347,0.44155844155844154
seed-42,massive_en-US,uncalibrated,3600,0.4,0.4666666666666667,90,0.4322198999588352,0.5444444444444444
seed-42,massive_en-US,uncalibrated,3600,0.4666666666666667,0.5333333333333333,117,0.5058461954767239,0.5213675213675214
seed-42,massive_en-US,uncalibrated,3600,0.5333333333333333,0.6,126,0.5652253651099931,0.5793650793650794
seed-42,massive_en-US,uncalibrated,3600,0.6,0.6666666666666666,124,0.6346825673843907,0.6451612903225806
seed-42,massive_en-US,uncalibrated,3600,0.6666666666666666,0.7333333333333333,113,0.7028628667606993,0.6371681415929203
