engine,case,questions,repeat,end_to_end_ms,input_shape,allocated_gib,reserved_gib,peak_allocated_gib,peak_reserved_gib,device_free_gib,device_total_gib,telemetry_board_vram_bytes_max,telemetry_board_vram_bytes_mean,telemetry_gpu_busy_percent_max,telemetry_gpu_busy_percent_mean,telemetry_power_microwatts_max,telemetry_power_microwatts_mean,telemetry_rss_bytes_max,telemetry_rss_bytes_mean,telemetry_temperature_millidegrees_max,telemetry_temperature_millidegrees_mean
dohnuts,vision_protocol_image_3q,3,17,35.89469997677952,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,18,35.10144099709578,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,19,36.11657000146806,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,distinct_text_1q,1,0,15.299683000193909,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,1,15.50380900152959,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,2,15.422224998474121,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,3,14.98189300764352,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,4,15.239849977660924,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,5,15.130503015825525,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,6,15.14603299438022,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,7,14.830286003416404,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,8,15.074416995048523,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,9,15.035613992949948,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,10,14.959680993342772,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,11,14.90917502087541,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,12,15.0909079820849,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,13,15.388030995381996,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,14,14.966272981837392,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,15,14.948108000680804,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,16,15.151471976423636,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,17,15.062725986354053,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
dohnuts,distinct_text_1q,1,18,14.816019014688209,"[1, 99]",1.7253875732421875,1.810546875,1.7329120635986328,1.810546875,21.622314453125,23.984375,3557855232,3557855232,86,80.13333333333334,231000000,209533333.33333334,4238192640,4238192640,57000,56466.666666666664
