unix_time,board_vram_bytes,gpu_busy_percent,power_microwatts,temperature_millidegrees,rss_bytes
1790309691.2737596,24687935488,87,392063000,71000,16803934208
1790309692.274708,24687935488,19,345754000,63000,16803934208
1790309693.2754738,24687935488,48,259074000,70000,16803934208
1790309694.2765026,24687935488,100,382301000,71000,16803934208
1790309695.2770846,24687935488,92,387412000,72000,16847974400
1790309696.2778807,24687935488,100,396153000,71000,16803934208
1790309697.2785885,24687935488,100,384467000,70000,16803934208
1790309698.2793956,24687935488,82,371307000,70000,16803934208
1790309699.279985,24687935488,86,389394000,71000,16803934208
1790309700.280697,24687935488,100,387890000,70000,16803934208
1790309701.2817025,24687935488,96,383784000,72000,16803934208
1790309702.282589,24687935488,100,402948000,71000,16803934208
1790309703.2843153,24687935488,100,385806000,71000,16803934208
1790309704.285221,24687935488,98,373246000,70000,16803934208
1790309705.2860377,24687935488,100,392587000,71000,16803934208
1790309706.2867794,24687935488,100,386017000,70000,16803934208
1790309707.2877474,24687935488,0,297558000,67000,16805683200
1790309708.2883315,24687935488,91,369150000,72000,16805683200
1790309709.2888703,24687935488,100,393199000,70000,16805683200
1790309710.2895246,24687935488,100,380749000,72000,16805683200
1790309711.2901168,24687935488,100,394988000,71000,16805683200
1790309712.2909586,24687935488,100,385243000,70000,16805683200
1790309713.291766,24687935488,100,384170000,70000,16805683200
1790309714.292268,24687935488,100,389010000,71000,16805683200
1790309715.2933521,24687935488,100,385137000,72000,16805683200
1790309716.2942796,24687935488,100,401138000,71000,16805683200
1790309717.2951903,24687935488,86,397662000,70000,16805683200
1790309718.2961588,24687935488,100,384300000,70000,16805683200
1790309719.2977483,24687935488,100,399818000,72000,16805683200
1790309720.2990508,24687935488,100,403299000,72000,16805683200
1790309721.3013325,24687935488,96,398041000,71000,16805683200
1790309722.301985,24687935488,85,402266000,72000,16805683200
1790309723.3025925,24687935488,100,387712000,67000,16806932480
1790309724.3038898,24687935488,100,324426000,70000,16806932480
1790309725.3046012,24687935488,100,393701000,71000,16806932480
1790309726.3053803,24687935488,100,391994000,72000,16806932480
1790309727.305962,24687935488,100,333313000,70000,16807981056
1790309728.3065896,24687935488,100,327267000,70000,16807981056
1790309729.3073668,24687935488,28,355322000,65000,16807981056
1790309730.3081832,24687935488,82,211676000,70000,16807981056
1790309731.3088608,24687935488,98,322027000,70000,16807981056
1790309732.3095446,24687935488,100,384805000,69000,16807981056
1790309733.3102152,24687935488,100,388129000,70000,16807981056
1790309735.1466177,24687935488,0,252136000,60000,16807981056
1790309736.1471832,24687935488,100,207149000,69000,16807981056
1790309737.147714,24687935488,100,382009000,69000,16807981056
1790309738.1483798,24687935488,100,394626000,71000,16807981056
1790309739.1492138,24687935488,100,394119000,70000,16807981056
1790309740.1496904,24687935488,100,381475000,69000,16807981056
1790309741.1503882,24687935488,60,369085000,65000,16807981056
1790309742.1510088,24687935488,100,322999000,70000,16807981056
1790309743.1516454,24687935488,100,382790000,70000,16807981056
1790309744.1524167,24687935488,100,379967000,71000,16807981056
1790309745.1530554,24687935488,100,384882000,70000,16807981056
1790309746.1536212,24687935488,100,380700000,70000,16807981056
1790309747.1542082,24687935488,97,375334000,70000,16807981056
1790309748.1548595,24687935488,87,398332000,72000,16807981056
1790309749.2181888,24687935488,100,397658000,72000,16807981056
1790309750.2188175,24687935488,100,341133000,70000,16807981056
1790309751.2232327,24687935488,100,374808000,70000,16807981056
1790309752.224216,24687935488,60,296841000,67000,16807981056
1790309753.225193,24687935488,100,362417000,69000,16807981056
1790309754.2258227,24687935488,100,327915000,70000,16807981056
1790309755.226528,24687935488,28,342616000,64000,16807981056
1790309756.2273257,24687935488,31,285199000,62000,16808464384
1790309757.228012,24687935488,100,298389000,69000,16809246720
1790309758.2286274,24687935488,100,382831000,71000,16809246720
1790309759.2293866,24687935488,100,391876000,69000,16809246720
1790309760.2299697,24687935488,100,377697000,69000,16809246720
1790309761.2311683,24687935488,42,310432000,67000,16809246720
1790309762.2319694,24687935488,100,364556000,71000,16809246720
1790309763.2329452,24687935488,100,395534000,71000,16809246720
1790309764.2498841,24687935488,88,401216000,71000,16809246720
1790309765.2505605,24687935488,95,389471000,67000,16809246720
1790309766.2513099,24687935488,100,333824000,70000,16809246720
1790309767.2525609,24687935488,100,331176000,71000,16809246720
1790309768.2531009,24687935488,100,396940000,70000,16809246720
1790309769.2545714,24687935488,26,372682000,64000,16809246720
1790309770.25562,24687935488,100,333221000,70000,16809246720
1790309771.2563632,24687935488,100,391163000,70000,16809246720
1790309772.2573142,24687935488,58,375326000,68000,16809246720
1790309773.258243,24687935488,100,366430000,67000,16809246720
1790309774.259196,24687935488,100,384462000,70000,16809246720
1790309775.2609022,24687935488,100,396765000,71000,16809246720
1790309776.2618675,24687935488,100,303485000,70000,16810463232
1790309777.2626264,24687935488,100,318906000,69000,16810463232
1790309778.2632377,24687935488,100,397822000,71000,16810463232
1790309779.2639546,24687935488,100,384240000,70000,16810463232
1790309780.2655468,24687935488,93,391224000,69000,16810463232
1790309781.2665372,24687935488,89,399841000,71000,16810463232
1790309782.267759,24687935488,100,342940000,71000,16810463232
1790309783.2684205,24687935488,100,382474000,71000,16810463232
1790309784.2691796,24687935488,55,363034000,67000,16810463232
1790309785.269917,24687935488,26,213764000,63000,16810463232
1790309786.270456,24687935488,82,280094000,69000,16810463232
1790309787.2714522,24687935488,100,399605000,71000,16810463232
1790309788.2722852,24687935488,100,388457000,69000,16810463232
1790309789.2728624,24687935488,100,386905000,70000,16810463232
1790309790.2733872,24687935488,100,393835000,71000,16810463232
1790309791.2739646,24687935488,100,389851000,69000,16810463232
1790309792.6387596,24687935488,55,174489000,59000,16810463232
1790309793.6400058,24687935488,100,267819000,70000,16810463232
1790309794.6417603,24687935488,100,407096000,71000,16810463232
1790309795.64263,24687935488,24,322669000,70000,16810463232
1790309796.643441,24687935488,100,381697000,69000,16810463232
1790309797.644375,24687935488,100,377153000,70000,16810463232
1790309798.6454773,24687935488,88,319962000,68000,16810463232
1790309799.646117,24687935488,100,382916000,70000,16810463232
1790309800.6470253,24687935488,100,377618000,69000,16810463232
1790309801.6477885,24687935488,41,336521000,70000,16810463232
1790309802.6492877,24687935488,54,359164000,70000,16810463232
1790309803.6502144,24687935488,44,345533000,70000,16810463232
1790309804.650896,24687935488,100,390030000,69000,16810463232
1790309805.651638,24687935488,99,399360000,71000,16810463232
1790309806.6528554,24687935488,57,314964000,68000,16811565056
1790309807.6535027,24687935488,100,386470000,69000,16811565056
1790309808.6547291,24687935488,100,361620000,65000,16811565056
1790309809.6558757,24687935488,100,344836000,71000,16811565056
1790309810.6565359,24687935488,33,338496000,70000,16811565056
1790309811.658457,24687935488,51,349513000,71000,16811565056
1790309812.6592104,24687935488,100,331931000,70000,16811565056
1790309813.6599689,24687935488,100,385472000,69000,16811565056
1790309814.6607835,24687935488,100,362261000,68000,16811565056
1790309815.6624305,24687935488,100,368270000,70000,16811565056
1790309816.663129,24687935488,100,391333000,69000,16811565056
1790309817.6638856,24687935488,34,289674000,70000,16811565056
1790309818.664531,24687935488,100,344685000,65000,16811565056
1790309819.6657462,24687935488,100,349107000,64000,16811565056
1790309820.666557,24687935488,34,282770000,69000,16811565056
1790309821.7516851,24687935488,100,395481000,69000,16811565056
1790309822.7531648,24687935488,100,391953000,69000,16811565056
1790309823.753957,24687935488,100,392169000,70000,16811565056
1790309824.7545588,24687935488,99,401530000,71000,16811565056
1790309825.7554374,24687935488,98,320109000,61000,16812728320
1790309826.756944,24687935488,100,345859000,71000,16812728320
1790309827.758387,24687935488,86,387069000,70000,16812728320
1790309828.7592583,24687935488,85,392448000,70000,16812728320
1790309829.7604818,24687935488,31,325989000,70000,16812728320
1790309830.7613091,24687935488,100,380502000,70000,16812728320
1790309831.7619627,24687935488,100,394837000,70000,16812728320
1790309832.7624857,24687935488,100,376704000,69000,16812728320
1790309833.7632864,24687935488,100,328617000,64000,16812728320
1790309834.7642384,24687935488,100,364582000,70000,16812728320
1790309835.7658005,24687935488,99,398891000,70000,16812728320
1790309836.76673,24687935488,91,391027000,70000,16814075904
1790309837.7674131,24687935488,100,350876000,69000,16814075904
1790309838.7680655,24687935488,100,377190000,70000,16814075904
1790309839.7689693,24687935488,100,400050000,71000,16814075904
1790309840.7700057,24687935488,100,400164000,70000,16814075904
1790309841.7706552,24687935488,100,399509000,71000,16814075904
1790309842.7724118,24687935488,100,391405000,71000,16814075904
1790309843.773465,24687935488,100,400699000,70000,16814075904
1790309844.7751496,24687935488,100,389727000,71000,16814075904
1790309845.775921,24687935488,67,329482000,70000,16814080000
1790309846.7770283,24687935488,100,342310000,66000,16814080000
1790309847.778197,24687935488,100,394384000,71000,16814080000
1790309848.7790494,24687935488,100,357959000,66000,16815226880
1790309850.4585354,24687935488,0,178814000,59000,16815263744
1790309851.4592996,24687935488,100,325954000,70000,16815263744
1790309852.4608474,24687935488,98,387868000,70000,16815263744
1790309853.4617507,24687935488,91,389617000,69000,16815263744
1790309854.4629202,24687935488,100,382708000,70000,16815263744
1790309855.4643378,24687935488,100,376386000,69000,16815263744
1790309856.4652543,24687935488,24,325530000,71000,16815263744
1790309857.466098,24687935488,100,323873000,63000,16815263744
1790309858.4670625,24687935488,100,328790000,70000,16815263744
1790309859.4679284,24687935488,100,388327000,70000,16815263744
1790309860.4775436,24687935488,100,392379000,71000,16815263744
1790309861.4786923,24687935488,100,369092000,67000,16816173056
1790309862.479403,24687935488,100,379953000,69000,16816173056
1790309863.4805326,24687935488,100,382766000,71000,16816173056
1790309864.4813852,24687935488,100,335328000,70000,16816173056
1790309865.4824407,24687935488,100,389710000,70000,16816173056
1790309866.483821,24687935488,100,394464000,70000,16816173056
1790309867.4845917,24687935488,72,377537000,71000,16816173056
1790309868.4859326,24687935488,100,395565000,72000,16816173056
1790309869.4959667,24687935488,100,399785000,71000,16816209920
1790309870.4966915,24687935488,100,384127000,70000,16816173056
1790309871.497512,24687935488,100,380890000,69000,16816173056
1790309872.4984488,24687935488,100,384260000,69000,16816173056
1790309873.4994059,24687935488,100,377911000,70000,16816173056
1790309874.500469,24687935488,100,381939000,71000,16816173056
1790309875.501282,24687935488,100,403019000,72000,16816173056
1790309876.50192,24687935488,18,324249000,71000,16816173056
1790309877.5029461,24687935488,100,390923000,71000,16816173056
1790309878.5036066,24687935488,84,320247000,71000,16816173056
1790309879.5043445,24687935488,100,395028000,70000,16816173056
1790309880.5050983,24687935488,100,381804000,69000,16816173056
1790309881.5063584,24687935488,100,332847000,65000,16816173056
1790309882.5073822,24687935488,100,344297000,70000,16816173056
1790309883.5081117,24687935488,100,325438000,68000,16818044928
1790309884.509077,24687935488,100,342253000,64000,16818044928
1790309885.509941,24687935488,100,354315000,71000,16818044928
1790309886.51075,24687935488,97,352271000,69000,16818044928
1790309887.511692,24687935488,100,398285000,70000,16818044928
1790309888.5128973,24687935488,100,395195000,71000,16818044928
1790309889.5136974,24687935488,100,358416000,65000,16818044928
1790309890.5144925,24687935488,27,221254000,70000,16818044928
1790309891.5156834,24687935488,100,359591000,64000,16818044928
1790309892.5165555,24687935488,100,330705000,70000,16818044928
1790309893.5172584,24687935488,100,401695000,70000,16818044928
1790309894.5187042,24687935488,100,381860000,71000,16818044928
1790309895.520156,24687935488,89,398402000,70000,16818044928
1790309896.5213718,24687935488,100,388991000,71000,16818044928
1790309897.5221803,24687935488,18,313230000,70000,16818044928
1790309898.5228736,24687935488,94,364926000,64000,16818044928
1790309899.5236547,24687935488,20,266240000,71000,16818044928
1790309900.5247376,24687935488,66,358874000,70000,16818044928
1790309901.5257142,24687935488,100,312202000,69000,16819146752
1790309902.5266643,24687935488,95,386577000,70000,16819146752
1790309903.5274868,24687935488,33,231635000,63000,16819146752
1790309904.5282288,24687935488,100,277664000,69000,16819146752
1790309905.5289376,24687935488,100,383039000,68000,16819146752
1790309907.2634065,24687935488,0,230796000,59000,16819146752
1790309908.2642534,24687935488,100,256352000,69000,16819146752
1790309909.265002,24687935488,97,395905000,69000,16819146752
1790309910.2658703,24687935488,86,392069000,70000,16819146752
1790309911.2667687,24687935488,100,395304000,69000,16819146752
1790309912.2676847,24687935488,100,402089000,70000,16819146752
1790309913.2681413,24687935488,95,333488000,69000,16819146752
1790309914.2727697,24687935488,0,343371000,60000,16820379648
1790309915.2736454,24687935488,88,331640000,70000,16820379648
1790309916.274531,24687935488,100,336893000,70000,16820379648
1790309917.275215,24687935488,100,394748000,70000,16820379648
1790309918.2761922,24687935488,100,388930000,70000,16820379648
1790309919.2770295,24687935488,100,395238000,70000,16820379648
1790309920.2783084,24687935488,77,306423000,69000,16820379648
1790309921.330795,24687935488,100,393657000,69000,16820379648
1790309922.3316677,24687935488,100,380920000,69000,16820379648
1790309923.3326678,24687935488,100,379456000,68000,16820379648
1790309924.333461,24687935488,100,329986000,70000,16820379648
1790309925.334111,24687935488,100,386218000,65000,16820379648
1790309926.3349695,24687935488,48,365387000,64000,16820379648
1790309927.336486,24687935488,100,348543000,71000,16820379648
1790309928.3375063,24687935488,100,404605000,71000,16820379648
1790309929.4469223,24687935488,95,385045000,70000,16820379648
1790309930.448252,24687935488,90,392416000,71000,16820379648
1790309931.4491885,24687935488,100,318739000,70000,16820379648
1790309932.4692166,24687935488,89,380845000,71000,16820391936
1790309933.4700856,24687935488,100,353079000,68000,16821530624
1790309934.4706478,24687935488,100,379116000,70000,16821530624
1790309935.471303,24687935488,100,383325000,70000,16821530624
1790309936.4721212,24687935488,100,394722000,71000,16821530624
1790309937.472907,24687935488,85,394831000,71000,16821530624
1790309938.4737766,24687935488,100,343690000,71000,16821530624
1790309939.474599,24687935488,100,387596000,69000,16821530624
1790309940.475633,24687935488,100,384445000,70000,16821530624
1790309941.476503,24687935488,81,267421000,67000,16821534720
1790309942.477288,24687935488,100,394595000,70000,16821530624
1790309943.4780586,24687935488,100,376676000,69000,16821530624
1790309944.4785511,24687935488,100,383144000,71000,16821530624
1790309945.4794047,24687935488,100,402393000,70000,16821530624
1790309946.4802678,24687935488,100,380395000,70000,16821530624
1790309947.4813225,24687935488,100,361955000,70000,16821530624
1790309948.482212,24687935488,100,368064000,71000,16821530624
1790309949.4832456,24687935488,100,375206000,70000,16821530624
1790309950.4857063,24687935488,100,375983000,70000,16821530624
1790309951.4865267,24687935488,100,361775000,69000,16821530624
1790309952.4874878,24687935488,89,308838000,69000,16821530624
1790309953.4882126,24687935488,34,368471000,66000,16821530624
1790309954.489284,24687935488,100,269229000,69000,16821530624
1790309955.4900215,24687935488,98,373903000,71000,16821530624
1790309956.4906495,24687935488,100,392766000,69000,16821530624
1790309957.4915023,24687935488,100,378134000,69000,16821530624
1790309958.49295,24687935488,100,390537000,71000,16821530624
1790309959.493715,24687935488,95,388107000,70000,16821530624
1790309960.4946454,24687935488,100,382150000,69000,16821530624
1790309961.495448,24687935488,100,377792000,70000,16821530624
1790309962.4961596,24687935488,100,314286000,70000,16821530624
1790309963.4968405,24687935488,92,389822000,71000,16821530624
1790309964.4976404,24687935488,48,380975000,65000,16821530624
1790309965.4984586,24687935488,91,332473000,70000,16821530624
1790309966.4991856,24687935488,100,385433000,70000,16821530624
1790309967.5004003,24687935488,100,379523000,69000,16821530624
1790309968.5011272,24687935488,100,380611000,70000,16821530624
1790309969.501934,24687935488,28,352576000,65000,16821530624
1790309970.5027087,24687935488,100,332385000,70000,16821530624
1790309971.503647,24687935488,100,381200000,70000,16821530624
1790309972.9958148,24687935488,26,182783000,59000,16821530624
1790309973.9969254,24687935488,21,137051000,62000,16821530624
1790309974.9980662,24687935488,42,220248000,69000,16821530624
1790309975.9992993,24687935488,100,395760000,69000,16821530624
1790309977.00026,24687935488,94,385017000,70000,16822702080
1790309978.0010006,24687935488,69,350774000,68000,16822702080
1790309979.001669,24687935488,100,378921000,70000,16822702080
1790309980.002541,24687935488,95,369192000,70000,16822702080
1790309981.0031328,24687935488,100,388765000,71000,16822702080
1790309982.0040855,24687935488,100,394506000,71000,16822702080
1790309983.0050201,24687935488,41,270551000,68000,16822702080
1790309984.0056434,24687935488,100,386974000,70000,16822702080
1790309985.0066326,24687935488,100,386911000,70000,16822702080
1790309986.007724,24687935488,37,343955000,70000,16823181312
1790309987.0091171,24687935488,47,326338000,69000,16823812096
1790309988.0102785,24687935488,100,381171000,69000,16825040896
1790309989.0121193,24687935488,100,335988000,69000,16825040896
1790309990.0130413,24687935488,97,394136000,70000,16825040896
1790309991.0138593,24687935488,27,227971000,62000,16825040896
1790309992.0147,24687935488,100,328912000,69000,16825040896
1790309993.0157096,24687935488,100,397361000,65000,16825040896
1790309994.0164545,24687935488,17,238435000,69000,16825040896
1790309995.0173502,24687935488,100,375813000,68000,16825040896
1790309996.0183117,24687935488,100,393389000,70000,16825040896
1790309997.0195906,24687935488,100,402737000,70000,16825040896
1790309998.020676,24687935488,100,391865000,68000,16826232832
1790309999.0220625,24687935488,100,321950000,69000,16826232832
1790310000.0231428,24687935488,29,323672000,69000,16826232832
1790310001.023949,24687935488,18,312374000,69000,16826232832
1790310002.0248287,24687935488,100,372188000,68000,16826232832
1790310003.0255797,24687935488,100,362008000,67000,16826232832
1790310004.0280228,24687935488,100,390020000,70000,16826232832
1790310005.028899,24687935488,100,388928000,69000,16826232832
1790310006.0296576,24687935488,100,388175000,69000,16826232832
1790310007.030576,24687935488,100,386236000,70000,16826232832
1790310008.0318935,24687935488,100,381465000,70000,16826232832
1790310009.0329356,24687935488,100,395937000,70000,16826232832
1790310010.0337982,24687935488,100,383684000,69000,16826232832
1790310011.0719125,24687935488,100,384688000,70000,16826232832
1790310012.073166,24687935488,100,357573000,65000,16826232832
1790310013.074325,24687935488,85,321824000,70000,16826232832
1790310014.0757244,24687935488,90,367936000,64000,16826232832
1790310015.0770383,24687935488,100,278300000,68000,16826232832
1790310016.0779943,24687935488,95,375983000,69000,16826232832
1790310017.0789838,24687935488,100,385424000,70000,16826232832
1790310018.0798924,24687935488,100,384638000,71000,16826232832
1790310019.0806563,24687935488,100,394512000,70000,16826232832
1790310020.0814562,24687935488,100,383950000,71000,16826232832
1790310021.082185,24687935488,100,380256000,70000,16827625472
1790310022.083045,24687935488,61,343355000,69000,16827588608
1790310023.0838425,24687935488,100,368976000,65000,16827588608
1790310024.0845602,24687935488,100,311667000,63000,16827588608
1790310025.0854092,24687935488,52,281740000,70000,16827588608
1790310026.0862982,24687935488,98,396527000,70000,16827588608
1790310027.0871496,24687935488,90,393008000,70000,16827588608
1790310028.0884523,24687935488,40,292300000,64000,16827588608
1790310029.089277,24687935488,25,233420000,70000,16827588608
1790310030.3522985,24687935488,0,176299000,59000,16827588608
1790310031.3535068,24687935488,96,272349000,70000,16827588608
1790310032.3543096,24687935488,97,397773000,70000,16827588608
1790310033.3550482,24687935488,100,337819000,69000,16828624896
1790310034.3559103,24687935488,100,324301000,68000,16828588032
1790310035.3566298,24687935488,100,379735000,70000,16828588032
1790310036.3574955,24687935488,100,386082000,68000,16828588032
1790310037.3583593,24687935488,100,387753000,69000,16828588032
1790310038.3597507,24687935488,100,388754000,70000,16828588032
1790310039.3608904,24687935488,86,377746000,70000,16828588032
1790310040.4600604,24687935488,97,395997000,70000,16828588032
1790310041.460604,24687935488,100,406453000,68000,16828588032
1790310042.4617157,24687935488,100,381928000,68000,16828588032
1790310043.463287,24687935488,100,376320000,71000,16828588032
1790310044.464036,24687935488,100,402252000,70000,16828588032
1790310045.4648442,24687935488,100,401611000,71000,16828588032
1790310046.4657388,24687935488,100,341329000,69000,16828588032
1790310047.4665751,24687935488,92,376166000,71000,16828588032
1790310048.467537,24687935488,100,403045000,70000,16828588032
1790310049.468436,24687935488,78,293001000,70000,16828588032
1790310050.4697165,24687935488,100,396163000,71000,16828588032
1790310051.4706178,24687935488,100,328964000,70000,16828588032
1790310052.4713469,24687935488,94,400507000,71000,16828588032
1790310053.472291,24687935488,91,396997000,70000,16828588032
1790310054.4731836,24687935488,36,251408000,64000,16828588032
1790310055.474052,24687935488,100,367431000,70000,16828588032
1790310056.4748435,24687935488,100,392413000,71000,16828588032
1790310057.4757416,24687935488,100,396069000,71000,16828588032
1790310058.476479,24687935488,100,392497000,69000,16828588032
1790310059.4771738,24687935488,44,298189000,65000,16828588032
1790310060.4779644,24687935488,100,365250000,71000,16828588032
1790310061.549025,24687935488,92,377134000,71000,16828588032
1790310062.5498695,24687935488,100,387557000,70000,16828588032
1790310063.5505812,24687935488,100,383648000,70000,16828588032
1790310064.5513363,24687935488,100,386224000,69000,16828588032
1790310065.552207,24687935488,100,383870000,69000,16828588032
1790310066.5535696,24687935488,100,386626000,72000,16828588032
1790310067.5545056,24687935488,34,223763000,64000,16828588032
1790310068.5554347,24687935488,100,362752000,70000,16828588032
1790310069.5563726,24687935488,100,387936000,70000,16828588032
1790310070.5573053,24687935488,90,384341000,71000,16828588032
1790310071.5585272,24687935488,100,360952000,71000,16828588032
1790310072.5594738,24687935488,100,337566000,70000,16828588032
1790310073.5608537,24687935488,100,382246000,69000,16828588032
1790310074.5619655,24687935488,100,393755000,71000,16828588032
1790310075.5626838,24687935488,33,382126000,66000,16828588032
1790310076.5634181,24687935488,100,350543000,71000,16828588032
1790310077.5652163,24687935488,100,389985000,70000,16828588032
1790310078.5661685,24687935488,100,386122000,70000,16828588032
1790310079.5668983,24687935488,100,380730000,69000,16828588032
1790310080.5676324,24687935488,100,351748000,70000,16828588032
1790310081.568748,24687935488,100,402401000,70000,16828588032
1790310082.5695527,24687935488,100,390851000,71000,16828588032
1790310083.5702097,24687935488,100,398453000,71000,16828588032
1790310084.571177,24687935488,100,391426000,71000,16828588032
1790310085.5718675,24687935488,100,405942000,71000,16828588032
1790310086.5723383,24687935488,100,400357000,70000,16828588032
1790310087.5730743,24687935488,100,382285000,72000,16828588032
1790310088.5743332,24687935488,100,384981000,71000,16828588032
1790310090.0960536,24687935488,97,276398000,60000,16828588032
1790310091.0966914,24687935488,0,203175000,71000,16828588032
1790310092.0974376,24687935488,100,394393000,69000,16828588032
1790310093.0981789,24687935488,100,377000000,69000,16828588032
1790310094.0991578,24687935488,100,373482000,71000,16828588032
1790310095.0997455,24687935488,100,400944000,70000,16828588032
1790310096.1004922,24687935488,100,389969000,69000,16828588032
1790310097.1017106,24687935488,100,384025000,70000,16828588032
1790310098.1025863,24687935488,88,343352000,65000,16828588032
1790310099.103559,24687935488,100,349188000,70000,16828588032
1790310100.1046188,24687935488,83,375789000,70000,16828588032
1790310101.1054251,24687935488,100,387395000,70000,16828588032
1790310102.106307,24687935488,100,387852000,69000,16828592128
1790310103.106831,24687935488,100,379935000,70000,16828592128
1790310104.1082153,24687935488,100,384762000,71000,16828592128
1790310105.1094384,24687935488,24,323899000,71000,16828592128
1790310106.1102183,24687935488,33,282636000,70000,16828592128
1790310107.1114874,24687935488,100,385399000,71000,16828592128
1790310108.1122606,24687935488,91,335259000,68000,16828592128
1790310109.1129649,24687935488,100,367333000,71000,16828592128
1790310110.1140316,24687935488,91,400004000,71000,16828592128
1790310111.1146858,24687935488,100,373856000,69000,16828592128
1790310112.1159194,24687935488,87,390486000,71000,16828592128
1790310113.1168191,24687935488,98,319255000,71000,16828592128
1790310114.117503,24687935488,28,353675000,65000,16828592128
1790310115.1181176,24687935488,100,360069000,70000,16828592128
1790310116.1187012,24687935488,100,393281000,70000,16828592128
1790310117.1192927,24687935488,100,387170000,70000,16828592128
1790310118.1198568,24687935488,100,391580000,70000,16828592128
1790310119.1203597,24687935488,100,390174000,71000,16828592128
1790310120.1210341,24687935488,53,359262000,65000,16828592128
1790310121.1215498,24687935488,100,349745000,71000,16828592128
1790310122.1221018,24687935488,100,387473000,69000,16828592128
1790310123.1226797,24687935488,100,381323000,69000,16828592128
1790310124.123379,24687935488,100,395961000,72000,16828592128
1790310125.1246166,24687935488,100,342705000,71000,16828592128
1790310126.1256747,24687935488,40,372268000,66000,16828592128
1790310127.1265812,24687935488,36,188367000,64000,16828592128
1790310128.1271667,24687935488,100,348088000,69000,16828592128
1790310129.242782,24687935488,0,243995000,60000,16828592128
1790310130.5415454,24687935488,0,92023000,59000,16828592128
1790310131.5431502,24690032640,98,108950000,67000,16828968960
1790310132.5439487,24690032640,0,258086000,58000,16912859136
1790310133.5447772,25277235200,100,127529000,65000,16828973056
1790310134.5454948,25465978880,99,384408000,69000,16828973056
1790310135.5463262,25654722560,100,389176000,69000,16828968960
1790310136.5470428,25654722560,84,389498000,67000,16828968960
1790310137.54825,10657988608,75,336573000,60000,16828968960
1790310138.5487583,10660085760,100,298297000,69000,16828968960
1790310139.549395,10932715520,99,392787000,70000,16828968960
1790310140.5500762,14057472000,100,387125000,69000,16828968960
1790310141.5507646,14057472000,100,392545000,69000,16828968960
1790310142.5515146,14059569152,100,393458000,70000,16828968960
1790310143.5529563,14059569152,100,393462000,69000,16828968960
1790310144.5536551,14059569152,100,393451000,68000,16828968960
1790310145.554608,14080540672,99,394056000,69000,16828968960
1790310146.555374,14080540672,100,394220000,70000,16828968960
1790310147.5560565,14374141952,100,393752000,69000,16828968960
1790310148.5569606,14374141952,100,394487000,69000,16828968960
1790310149.5577867,14374141952,100,395006000,69000,16828968960
1790310150.5585856,14374141952,98,394558000,69000,16828968960
1790310151.5593507,14374141952,99,393604000,69000,16828968960
1790310152.5597951,14374141952,100,389779000,70000,16828968960
1790310153.5604682,14374141952,100,388519000,69000,16828968960
1790310154.5613155,14499971072,100,378170000,69000,16828968960
1790310155.5622802,14499971072,99,392016000,72000,16828968960
1790310156.563041,14499971072,100,384576000,70000,16828968960
1790310157.563736,14499971072,99,389909000,70000,16828968960
1790310158.5643294,14499971072,100,384383000,71000,16828968960
1790310159.5649571,14499971072,100,380152000,71000,16828968960
1790310160.566195,14499971072,99,392182000,70000,16828968960
1790310161.5670757,14499971072,100,382526000,70000,16828968960
1790310162.567859,14499971072,99,390939000,71000,16828968960
1790310163.5686946,14499971072,100,383820000,69000,16828968960
1790310164.5694635,14499971072,99,391254000,71000,16828968960
1790310165.5703375,14499971072,100,384203000,72000,16828968960
1790310166.5710554,14499971072,88,389003000,70000,16828968960
1790310167.5717225,14499971072,100,385294000,71000,16828968960
1790310168.572453,14499971072,66,380631000,66000,16828968960
1790310169.5733547,14499971072,94,383703000,71000,16828968960
1790310170.5742924,14499971072,100,380971000,72000,16828968960
1790310171.57494,14499971072,99,392190000,73000,16828968960
1790310172.5759552,14499971072,100,385779000,71000,16828968960
1790310173.5764399,14499971072,100,381025000,70000,16828968960
1790310174.577403,17268211712,100,395779000,72000,16828968960
1790310175.5780742,17268211712,100,393000000,70000,16828968960
1790310176.579743,17270308864,100,393931000,70000,16828968960
1790310177.581064,17962369024,100,393902000,73000,16828968960
1790310178.5818803,17962369024,100,393779000,69000,16828968960
1790310179.5825748,17962369024,100,396127000,71000,16828968960
1790310180.5834591,17962369024,100,395805000,70000,16828968960
1790310181.584165,19493289984,100,397429000,72000,16828968960
1790310182.5849779,19493289984,100,395858000,70000,16828968960
1790310183.586134,19493289984,100,399691000,74000,16828968960
1790310184.586852,19493289984,100,400055000,74000,16828968960
1790310185.5881095,19493289984,100,399258000,73000,17227431936
1790310186.5887787,20395065344,100,400801000,72000,16828968960
1790310187.5894322,20395065344,100,395125000,71000,16828968960
1790310188.5902114,20395065344,100,393210000,70000,16828968960
1790310189.5906951,20395065344,100,392669000,70000,16828968960
1790310190.5912685,20395065344,100,395586000,70000,16828968960
1790310191.5917404,20395065344,100,393125000,73000,16828968960
1790310192.5926743,20395065344,100,407617000,72000,16828968960
1790310193.5939126,20395065344,100,394635000,72000,16828968960
1790310194.5947468,20395065344,100,392614000,73000,17075445760
1790310195.5955918,20395065344,100,394006000,72000,16828968960
1790310196.5963302,20395065344,100,392247000,70000,16828968960
1790310197.5969677,20395065344,100,390671000,70000,16828968960
